week,lane,region,mode,carrier,units,spend_usd,on_time_pct,damage_rate_pct,invoice_accuracy_pct,days_to_settle,fuel_share,week_start
72,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,54880,174705.26,97.41,0.347,97.86,41,0.32,2026-07-13
72,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,21103,118652.06,94.06,0.566,98.63,46,0.28,2026-07-13
72,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,13944,53886.86,92.41,0.611,97.64,44,0.32,2026-07-13
73,LAX→ORD,North America,Truckload,BlueLine Express,18907,68648.23,91.01,0.278,96.34,39,0.32,2026-07-20
73,SEA→ORD,North America,Truckload,Northwind Freight,56040,188845.4,98.1,0.242,96.41,45,0.32,2026-07-20
73,SEA→LAX,North America,LTL,Atlas Logistics,22704,117117.38,95.85,0.346,98.15,43,0.28,2026-07-20
73,EWR→MEM,North America,Truckload,Meridian Carriers,42139,160861.62,93.53,0.618,96.18,39,0.32,2026-07-20
73,DFW→EWR,North America,LTL,Northwind Freight,17769,86891.12,91.23,0.609,97.27,47,0.28,2026-07-20
73,DFW→LAX,North America,LTL,Atlas Logistics,50453,253758.57,92.48,0.265,98.81,45,0.28,2026-07-20
73,ORD→PHX,North America,Air,Skyway Cargo,17408,174614.9,90.64,0.563,97.98,39,0.42,2026-07-20
73,PHX→ATL,North America,LTL,Atlas Logistics,28327,150167.86,94.52,0.657,96.73,46,0.28,2026-07-20
73,MAD→MXP,Europe,Truckload,Meridian Carriers,23401,78517.48,92.79,0.715,96.79,42,0.32,2026-07-20
73,MXP→FRA,Europe,LTL,BlueLine Express,51465,262545.18,96.07,0.483,99.3,40,0.28,2026-07-20
73,FRA→MXP,Europe,Air,Skyway Cargo,23787,244645.65,97.37,0.546,96.96,41,0.42,2026-07-20
73,AMS→MAD,Europe,Truckload,Northwind Freight,12107,44932.65,92.37,0.256,98.61,46,0.32,2026-07-20
73,WAW→LHR,Europe,Truckload,Atlas Logistics,29922,108980.83,94.49,0.276,99.02,46,0.32,2026-07-20
73,WAW→FRA,Europe,Intermodal,Pacific Rail Co,16080,39626.08,99,0.596,96.21,43,0.18,2026-07-20
73,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,56729,227713.69,96.52,0.456,98.33,43,0.32,2026-07-20
73,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18608,54873.12,89.69,0.411,96.3,43,0.18,2026-07-20
73,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51718,125367.41,97.37,0.216,97.04,44,0.18,2026-07-20
73,SIN→SYD,Asia Pacific,LTL,Northwind Freight,33259,188742.13,97.23,0.374,97.61,44,0.28,2026-07-20
73,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39918,105427.65,94.2,0.346,96.68,41,0.18,2026-07-20
73,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,52065,166138.62,96.91,0.368,96.2,40,0.32,2026-07-20
73,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,24052,135549.74,94.72,0.531,98.04,40,0.28,2026-07-20
73,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,14185,54354.55,92.62,0.619,98.33,38,0.32,2026-07-20
74,LAX→ORD,North America,Truckload,BlueLine Express,20300,75232.47,88.66,0.297,97.42,39,0.32,2026-07-27
74,SEA→ORD,North America,Truckload,Northwind Freight,56792,184245.99,98.06,0.166,97.68,41,0.32,2026-07-27
74,SEA→LAX,North America,LTL,Atlas Logistics,19010,95947.99,95.68,0.28,96.94,40,0.28,2026-07-27
74,EWR→MEM,North America,Truckload,Meridian Carriers,44762,177347.42,93.34,0.546,98.38,45,0.32,2026-07-27
74,DFW→EWR,North America,LTL,Northwind Freight,17576,87615.13,91.17,0.638,98.92,40,0.28,2026-07-27
74,DFW→LAX,North America,LTL,Atlas Logistics,46682,236569.22,91.9,0.35,98.01,42,0.28,2026-07-27
74,ORD→PHX,North America,Air,Skyway Cargo,18839,191402.25,92.65,0.579,96.72,44,0.42,2026-07-27
74,PHX→ATL,North America,LTL,Atlas Logistics,29593,159935.47,93.33,0.608,96.11,39,0.28,2026-07-27
74,MAD→MXP,Europe,Truckload,Meridian Carriers,24659,81951.16,89,0.713,96.72,45,0.32,2026-07-27
74,MXP→FRA,Europe,LTL,BlueLine Express,51086,250660.4,95.99,0.514,96.63,46,0.28,2026-07-27
74,FRA→MXP,Europe,Air,Skyway Cargo,25695,275917.34,96.25,0.544,98.27,38,0.42,2026-07-27
74,AMS→MAD,Europe,Truckload,Northwind Freight,11426,42544.35,91.43,0.199,98.27,41,0.32,2026-07-27
74,WAW→LHR,Europe,Truckload,Atlas Logistics,27772,106450.94,95.59,0.222,99.31,39,0.32,2026-07-27
74,WAW→FRA,Europe,Intermodal,Pacific Rail Co,17680,45886.76,96.09,0.617,98.7,44,0.18,2026-07-27
74,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,60506,248434.14,96.84,0.387,98.39,45,0.32,2026-07-27
74,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,20510,59553.93,92.17,0.439,97.94,47,0.18,2026-07-27
74,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,54162,129508.39,95.83,0.299,96.03,47,0.18,2026-07-27
74,SIN→SYD,Asia Pacific,LTL,Northwind Freight,32525,193856.91,95.35,0.376,97.13,46,0.28,2026-07-27
74,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46702,129944.34,95.52,0.382,99.32,46,0.18,2026-07-27
74,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,55914,181700.72,99.5,0.309,97.26,47,0.32,2026-07-27
74,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,25543,140917.58,96.91,0.581,96.05,41,0.28,2026-07-27
74,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,13909,50441.4,92.18,0.691,99.29,41,0.32,2026-07-27
75,LAX→ORD,North America,Truckload,BlueLine Express,19114,72098.3,89.54,0.298,98.42,40,0.32,2026-08-03
75,SEA→ORD,North America,Truckload,Northwind Freight,51396,178818.99,96.3,0.172,97.99,40,0.32,2026-08-03
75,SEA→LAX,North America,LTL,Atlas Logistics,22727,112943.34,92.75,0.216,98.45,44,0.28,2026-08-03
75,EWR→MEM,North America,Truckload,Meridian Carriers,45828,175814.85,94.61,0.601,97.18,46,0.32,2026-08-03
75,DFW→EWR,North America,LTL,Northwind Freight,18408,90252.7,92.04,0.573,96.4,42,0.28,2026-08-03
75,DFW→LAX,North America,LTL,Atlas Logistics,43338,216334.37,93.62,0.379,98.47,42,0.28,2026-08-03
75,ORD→PHX,North America,Air,Skyway Cargo,18973,187114.12,92.41,0.539,98.42,44,0.42,2026-08-03
75,PHX→ATL,North America,LTL,Atlas Logistics,27886,147213.43,93.55,0.712,96.42,46,0.28,2026-08-03
75,MAD→MXP,Europe,Truckload,Meridian Carriers,23315,81395.88,89.86,0.687,96.19,45,0.32,2026-08-03
75,MXP→FRA,Europe,LTL,BlueLine Express,53284,272585.35,94.41,0.505,96.91,41,0.28,2026-08-03
75,FRA→MXP,Europe,Air,Skyway Cargo,22983,230273.21,95.76,0.537,97.96,45,0.42,2026-08-03
75,AMS→MAD,Europe,Truckload,Northwind Freight,11355,40866.01,91.84,0.167,99.05,41,0.32,2026-08-03
75,WAW→LHR,Europe,Truckload,Atlas Logistics,26945,96783.67,96.66,0.242,99.36,41,0.32,2026-08-03
75,WAW→FRA,Europe,Intermodal,Pacific Rail Co,16589,42298.57,96.9,0.595,97.46,47,0.18,2026-08-03
75,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,59536,236636.57,96.02,0.376,96.82,40,0.32,2026-08-03
75,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,21643,64129.09,90.93,0.499,96.18,44,0.18,2026-08-03
75,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,58378,149541.86,97.03,0.258,96.66,43,0.18,2026-08-03
75,SIN→SYD,Asia Pacific,LTL,Northwind Freight,30329,171824.96,96.02,0.356,98.2,43,0.28,2026-08-03
75,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44291,120313.42,95.56,0.489,98.4,39,0.18,2026-08-03
75,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,52223,170743.66,98.78,0.276,98.56,47,0.32,2026-08-03
75,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,21953,123488.34,96.21,0.577,98.15,44,0.28,2026-08-03
75,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11860,43439.67,93.21,0.664,99.45,38,0.32,2026-08-03
76,LAX→ORD,North America,Truckload,BlueLine Express,19714,72713.93,88.2,0.243,99.33,41,0.32,2026-08-10
76,SEA→ORD,North America,Truckload,Northwind Freight,56685,185850.28,97.48,0.286,96.36,40,0.32,2026-08-10
76,SEA→LAX,North America,LTL,Atlas Logistics,20376,101889.21,95.42,0.338,97.9,45,0.28,2026-08-10
76,EWR→MEM,North America,Truckload,Meridian Carriers,46581,173637.43,94.58,0.612,97.41,42,0.32,2026-08-10
76,DFW→EWR,North America,LTL,Northwind Freight,18444,95440.99,91.81,0.58,97.56,42,0.28,2026-08-10
76,DFW→LAX,North America,LTL,Atlas Logistics,46343,231461.26,94.03,0.361,98.9,41,0.28,2026-08-10
76,ORD→PHX,North America,Air,Skyway Cargo,19567,201980.33,91.11,0.541,99.32,45,0.42,2026-08-10
76,PHX→ATL,North America,LTL,Atlas Logistics,26839,143472.72,92.07,0.726,98.16,47,0.28,2026-08-10
76,MAD→MXP,Europe,Truckload,Meridian Carriers,23388,76790.88,91.04,0.723,98.18,39,0.32,2026-08-10
76,MXP→FRA,Europe,LTL,BlueLine Express,48658,248661.59,94.22,0.42,96.71,41,0.28,2026-08-10
76,FRA→MXP,Europe,Air,Skyway Cargo,25851,263431.44,97.59,0.475,96.08,45,0.42,2026-08-10
76,AMS→MAD,Europe,Truckload,Northwind Freight,11434,42244.94,92.4,0.176,99.49,43,0.32,2026-08-10
76,WAW→LHR,Europe,Truckload,Atlas Logistics,28701,102936.22,95.26,0.281,99.16,41,0.32,2026-08-10
76,WAW→FRA,Europe,Intermodal,Pacific Rail Co,17014,42235.47,97.79,0.539,96.37,39,0.18,2026-08-10
76,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,57911,233289.5,96.31,0.387,96.08,46,0.32,2026-08-10
76,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,20344,56650.7,91.61,0.417,96.57,38,0.18,2026-08-10
76,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,56903,139066.83,95.58,0.221,99.33,39,0.18,2026-08-10
76,SIN→SYD,Asia Pacific,LTL,Northwind Freight,31908,188695.04,97.3,0.446,98.78,46,0.28,2026-08-10
76,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46274,125857.47,94.65,0.481,97.56,43,0.18,2026-08-10
76,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,54030,175891.07,98.82,0.368,97.51,41,0.32,2026-08-10
76,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22349,125356.97,95.45,0.55,96.9,43,0.28,2026-08-10
76,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12256,43764.3,89.86,0.602,97.69,46,0.32,2026-08-10
77,LAX→ORD,North America,Truckload,BlueLine Express,18960,71019.96,91.04,0.225,97.8,46,0.32,2026-08-17
77,SEA→ORD,North America,Truckload,Northwind Freight,53271,171437.66,95.75,0.198,96.19,42,0.32,2026-08-17
77,SEA→LAX,North America,LTL,Atlas Logistics,20902,107714.03,94.83,0.312,96.01,45,0.28,2026-08-17
77,EWR→MEM,North America,Truckload,Meridian Carriers,44275,164158.41,93.11,0.605,98.65,45,0.32,2026-08-17
77,DFW→EWR,North America,LTL,Northwind Freight,17348,88672.12,90.45,0.605,99.38,45,0.28,2026-08-17
77,DFW→LAX,North America,LTL,Atlas Logistics,49906,264144.33,91.34,0.326,97,43,0.28,2026-08-17
77,ORD→PHX,North America,Air,Skyway Cargo,17638,174307.38,90.35,0.588,97,43,0.42,2026-08-17
77,PHX→ATL,North America,LTL,Atlas Logistics,29147,158781.73,92.34,0.626,98.76,45,0.28,2026-08-17
77,MAD→MXP,Europe,Truckload,Meridian Carriers,27853,92339.23,90,0.725,96.57,44,0.32,2026-08-17
77,MXP→FRA,Europe,LTL,BlueLine Express,54010,265769.1,95.55,0.464,96.87,46,0.28,2026-08-17
77,FRA→MXP,Europe,Air,Skyway Cargo,27439,289442.33,98.77,0.588,98.19,45,0.42,2026-08-17
77,AMS→MAD,Europe,Truckload,Northwind Freight,13047,48442.75,91.23,0.281,97.24,41,0.32,2026-08-17
77,WAW→LHR,Europe,Truckload,Atlas Logistics,29528,105647.19,95.77,0.269,97.8,45,0.32,2026-08-17
77,WAW→FRA,Europe,Intermodal,Pacific Rail Co,16256,41927.33,98.37,0.665,98.18,39,0.18,2026-08-17
77,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,59365,237109.25,99.22,0.46,98.74,47,0.32,2026-08-17
77,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,20005,59143.11,88.3,0.486,98.45,42,0.18,2026-08-17
77,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,58921,140351.31,98.67,0.218,96.73,42,0.18,2026-08-17
77,SIN→SYD,Asia Pacific,LTL,Northwind Freight,28409,157875.3,96.55,0.318,96.53,40,0.28,2026-08-17
77,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46437,125400.98,92.77,0.401,99.18,46,0.18,2026-08-17
77,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,55350,176120.85,98.56,0.303,96.58,45,0.32,2026-08-17
77,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,24538,131016.17,95.95,0.59,96.86,40,0.28,2026-08-17
77,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,13897,52384.25,93.23,0.661,99.27,44,0.32,2026-08-17
78,LAX→ORD,North America,Truckload,BlueLine Express,20166,76304.18,88.47,0.256,99.45,42,0.32,2026-08-24
78,SEA→ORD,North America,Truckload,Northwind Freight,59801,193235.86,94.87,0.285,98.38,40,0.32,2026-08-24
78,SEA→LAX,North America,LTL,Atlas Logistics,21877,111374.65,94.26,0.336,98.86,46,0.28,2026-08-24
78,EWR→MEM,North America,Truckload,Meridian Carriers,48585,192080.79,93.79,0.576,98,41,0.32,2026-08-24
78,DFW→EWR,North America,LTL,Northwind Freight,16944,86477.85,91.74,0.537,98.11,41,0.28,2026-08-24
78,DFW→LAX,North America,LTL,Atlas Logistics,46484,238167.52,92.48,0.296,96.07,46,0.28,2026-08-24
78,ORD→PHX,North America,Air,Skyway Cargo,19317,188169.08,92.63,0.539,99.35,45,0.42,2026-08-24
78,PHX→ATL,North America,LTL,Atlas Logistics,26010,135909.85,92.85,0.666,96.28,41,0.28,2026-08-24
78,MAD→MXP,Europe,Truckload,Meridian Carriers,26968,93707.27,90.78,0.653,96.08,44,0.32,2026-08-24
78,MXP→FRA,Europe,LTL,BlueLine Express,57522,292899.51,96.65,0.511,99.21,40,0.28,2026-08-24
78,FRA→MXP,Europe,Air,Skyway Cargo,26699,279013.78,96.84,0.562,97.88,39,0.42,2026-08-24
78,AMS→MAD,Europe,Truckload,Northwind Freight,11587,40749.64,88.87,0.262,98.28,42,0.32,2026-08-24
78,WAW→LHR,Europe,Truckload,Atlas Logistics,27713,99084.61,94.32,0.3,98,39,0.32,2026-08-24
78,WAW→FRA,Europe,Intermodal,Pacific Rail Co,16963,41168.9,99.5,0.536,99.32,43,0.18,2026-08-24
78,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,56457,222535.45,96.51,0.456,97.91,46,0.32,2026-08-24
78,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19750,56734.58,88.45,0.421,96.74,43,0.18,2026-08-24
78,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,60266,146059.42,96.38,0.303,97.21,40,0.18,2026-08-24
78,SIN→SYD,Asia Pacific,LTL,Northwind Freight,28423,164715.23,97.03,0.362,96.92,46,0.28,2026-08-24
78,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39473,109835.63,95.6,0.424,98.51,38,0.18,2026-08-24
78,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,51004,162499.77,95.96,0.259,98.8,40,0.32,2026-08-24
78,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,25666,139961.85,94.57,0.634,96.77,47,0.28,2026-08-24
78,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12081,45892.51,89.72,0.642,96.37,47,0.32,2026-08-24
